"directorio","secuencia_p","orden","clase","dominio","age","sex","estrato1","p6210","p6240","mes","relab","p6426","p6870","p6920","p7040","p7070","y_total_m_ha","maxEducLevel","totalHoursWorked","formal","informal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","college","depto","ingtot"
4782261,1,2,1,"BOGOTA",37,0,2,6,1,12,1,108,9,2,2,0,7474.93310546875,7,53,0,1,0,0,5,1697877.625,0,11,1.69787766666667e-06
4782261,1,7,1,"BOGOTA",35,1,2,6,1,12,1,70,9,1,2,0,8321.587890625,7,45,1,0,0,0,5,1604877.625,0,11,1.60487766666667e-06
4782262,1,2,1,"BOGOTA",38,1,2,6,1,12,1,7,6,1,2,0,12962.962890625,7,48,1,0,0,0,4,2666666.75,0,11,2.66666666666667e-06
4782262,1,3,1,"BOGOTA",27,0,2,5,1,12,1,24,7,1,2,0,4388.54443359375,6,48,1,0,0,0,4,902786.3125,1,11,9.02786333333333e-07
4782263,1,1,1,"BOGOTA",47,1,2,3,1,12,4,60,1,2,2,0,6319.4443359375,4,48,0,1,1,1,1,1300000,0,11,1.38333333333333e-06
4782264,1,3,1,"BOGOTA",22,1,2,5,1,12,1,5,7,1,2,0,4050.88452148438,6,45,1,0,0,0,4,781242,1,11,7.81242e-07
4782265,1,3,1,"BOGOTA",37,1,2,6,1,12,4,48,1,2,2,0,3500,7,40,0,1,1,1,1,6e+05,0,11,6e-07
4782268,1,1,1,"BOGOTA",48,1,2,4,1,12,1,1,6,1,2,0,3949.6123046875,5,50,1,0,0,0,4,846345.5,0,11,8.463455e-07
4782268,1,3,1,"BOGOTA",25,1,2,5,1,12,1,15,8,1,2,0,3955.94189453125,6,48,1,0,0,0,5,813793.75,1,11,8.1379375e-07
4782268,1,4,1,"BOGOTA",21,1,2,5,1,12,1,12,9,1,2,0,3955.94189453125,6,48,1,0,0,0,5,813793.75,1,11,8.1379375e-07
4782270,1,1,1,"BOGOTA",59,1,2,4,1,12,5,360,2,2,2,0,3636.36352539062,5,77,0,1,0,1,2,1200000,0,11,1.2e-06
4782270,1,2,1,"BOGOTA",21,1,2,5,1,12,1,5,2,2,2,0,727.272705078125,6,77,0,1,0,1,2,240000,1,11,2.4e-07
4782272,1,2,1,"BOGOTA",20,1,2,6,1,12,1,6,9,1,2,0,4666.66650390625,7,35,1,0,0,0,5,7e+05,0,11,1e-06
4782274,1,1,1,"BOGOTA",50,1,2,4,1,12,4,480,1,2,2,0,4375,5,48,0,1,1,1,1,9e+05,0,11,9e-07
4782274,1,2,1,"BOGOTA",47,0,2,4,1,12,1,48,1,2,2,0,1458.33337402344,5,48,0,1,0,1,1,3e+05,0,11,3e-07
4782274,1,3,1,"BOGOTA",24,0,2,5,1,12,1,24,3,2,2,0,4666.66650390625,6,40,0,1,0,1,2,8e+05,1,11,8e-07
4782276,1,2,1,"BOGOTA",51,0,2,4,1,12,4,12,1,2,2,0,1458.33337402344,5,40,0,1,1,1,1,250000,0,11,2.5e-07
4782278,1,1,1,"BOGOTA",61,1,2,3,1,12,5,180,2,2,2,0,7070.70703125,4,66,0,1,0,1,2,2e+06,0,11,2.04166666666667e-06
4782278,1,2,1,"BOGOTA",60,0,2,3,1,12,5,180,2,2,2,0,2651.51513671875,3,66,0,1,0,1,2,750000,0,11,7.91666666666667e-07
4782279,1,1,1,"BOGOTA",30,1,2,5,1,12,1,48,6,1,2,0,3457.31396484375,6,67,1,0,0,0,4,992743,1,11,1.022743e-06
4782279,1,2,1,"BOGOTA",24,0,2,5,1,12,1,18,9,1,2,0,5117.50048828125,6,48,1,0,0,0,5,1052743,1,11,1.052743e-06
4782279,1,5,1,"BOGOTA",20,1,2,5,1,12,1,12,6,1,2,0,4226.5078125,6,48,1,0,0,0,4,869453,1,11,1.229453e-06
4782280,1,1,1,"BOGOTA",40,0,2,5,1,12,1,42,4,1,2,0,4654.28564453125,6,48,1,0,0,0,3,957453,1,11,1.257453e-06
4782281,1,1,1,"BOGOTA",49,0,1,4,1,12,4,96,1,2,2,0,243.055557250977,5,96,0,1,1,1,1,1e+05,0,11,1e-07
4782282,1,2,1,"BOGOTA",32,0,1,5,1,12,4,24,1,2,2,0,2430.5556640625,6,48,0,1,1,1,1,5e+05,1,11,5e-07
4782283,1,2,1,"BOGOTA",33,0,1,6,1,12,1,60,6,1,2,0,5757.18896484375,7,48,1,0,0,0,4,1184336,0,11,1.184336e-06
4782283,1,6,1,"BOGOTA",26,0,1,5,1,12,1,48,9,1,2,0,7423.5244140625,6,48,1,0,0,0,5,1527125,1,11,1.527125e-06
4782283,1,7,1,"BOGOTA",24,1,1,5,1,12,1,42,9,1,2,0,5845.70166015625,6,48,1,0,0,0,5,1202544.375,1,11,1.20254433333333e-06
4782284,1,1,1,"BOGOTA",53,0,2,4,1,12,1,12,4,1,2,0,4226.5078125,5,48,1,0,0,0,3,869453,0,11,1.169453e-06
4782284,1,2,1,"BOGOTA",25,0,2,6,1,12,1,21,9,1,2,0,4345.83349609375,7,48,1,0,0,0,5,894000,0,11,8.94e-07
4782284,1,3,1,"BOGOTA",24,1,2,5,1,12,1,18,9,1,2,0,7606.66650390625,6,50,1,0,0,0,5,1630000,1,11,1.73e-06
4782286,1,1,1,"BOGOTA",41,1,2,5,1,12,1,2,8,1,2,0,8336.2109375,6,48,1,0,0,0,5,1714877.625,1,11,1.78487766666667e-06
4782286,1,2,1,"BOGOTA",37,0,2,3,1,12,4,60,2,2,2,0,3500,4,40,0,1,1,1,2,6e+05,0,11,6e-07
4782286,1,3,1,"BOGOTA",21,1,2,6,1,12,1,9,9,1,2,0,8600.5361328125,7,40,1,0,0,0,5,1474377.625,0,11,1.47437766666667e-06
4782286,1,6,1,"BOGOTA",66,1,2,4,1,12,4,60,1,2,2,0,3888.88891601562,5,24,0,1,1,1,1,4e+05,0,11,4.41666666666667e-07
4782289,1,1,1,"BOGOTA",29,0,1,6,1,12,1,18,9,1,2,0,10516.203125,7,48,1,0,0,0,5,2163333.25,0,11,2.16333333333333e-06
4782289,1,2,1,"BOGOTA",34,1,1,5,1,12,1,12,8,1,2,0,5626.57958984375,6,40,1,0,0,0,5,964556.5,1,11,1.2645565e-06
4782290,1,1,1,"BOGOTA",56,1,1,3,1,12,4,12,6,2,2,0,3888.88891601562,4,48,0,1,1,0,4,8e+05,0,11,8e-07
4782292,1,1,1,"BOGOTA",39,0,2,3,1,12,1,6,2,2,2,0,2036.36364746094,4,55,0,1,0,1,2,480000,0,11,7.8e-07
4782292,1,2,1,"BOGOTA",31,1,2,3,1,12,1,48,5,1,2,0,5269.22509765625,3,50,1,0,0,0,4,1129119.625,0,11,1.12911966666667e-06
4782292,1,3,1,"BOGOTA",18,0,2,5,1,12,1,1,5,2,2,0,2843.75,6,32,0,1,0,0,4,390000,1,11,4.7e-07
4782293,1,1,1,"BOGOTA",37,0,2,6,1,12,1,24,4,1,2,0,5166.11181640625,7,48,1,0,0,0,3,1062743,0,11,1.212743e-06
4782293,1,2,1,"BOGOTA",38,1,2,5,1,12,1,1,5,1,1,4e+05,5102.17236328125,6,64,1,0,0,0,4,1399453,1,11,1.399453e-06
4782295,1,1,1,"BOGOTA",45,1,1,3,1,12,4,192,2,1,2,0,11666.6669921875,4,40,1,0,1,1,2,2e+06,0,11,2e-06
4782295,1,4,1,"BOGOTA",28,1,1,3,1,12,4,36,2,1,2,0,11666.6669921875,4,40,1,0,1,1,2,2e+06,0,11,2e-06
4782297,1,1,1,"BOGOTA",55,1,2,4,1,12,4,480,2,2,2,0,5833.33349609375,5,48,0,1,1,1,2,1200000,0,11,1.2e-06
4782299,1,1,1,"BOGOTA",30,1,1,5,1,12,1,28,9,1,2,0,4430.0458984375,6,56,1,0,0,0,5,1063211,1,11,1.203211e-06
4782301,1,3,1,"BOGOTA",28,0,2,5,1,12,1,36,4,1,2,0,5060.8583984375,6,44,1,0,0,0,3,954333.3125,1,11,9.84333333333333e-07
4782303,1,1,1,"BOGOTA",40,1,3,4,1,12,1,12,9,1,2,0,3797.7041015625,5,48,1,0,0,0,5,781242,0,11,7.81242e-07
4782303,1,2,1,"BOGOTA",41,0,3,5,1,12,1,12,3,1,2,0,5427.642578125,6,40,1,0,0,1,2,930453,1,11,9.30453e-07
4782304,1,1,1,"BOGOTA",52,1,2,3,1,12,4,48,1,2,2,0,3750,4,56,0,1,1,1,1,9e+05,0,11,9e-07
4782304,1,2,1,"BOGOTA",58,0,2,3,1,12,3,30,1,2,1,2e+05,3629.62963867188,4,36,0,1,0,1,1,560000,0,11,6.1e-07
4782305,1,1,1,"BOGOTA",31,1,2,5,1,12,1,4,9,1,2,0,11277.1435546875,6,45,1,0,0,0,5,2174877.75,1,11,2.17487766666667e-06
4782306,1,1,1,"BOGOTA",40,1,2,5,1,12,1,6,9,1,2,0,7859.54443359375,6,46,1,0,0,0,5,1549453,1,11,1.549453e-06
4782306,1,2,1,"BOGOTA",37,0,2,3,1,12,1,5,9,1,2,0,4508.27490234375,3,45,1,0,0,0,5,869453,0,11,8.69453e-07
4782307,1,2,1,"BOGOTA",64,1,2,6,1,12,2,120,9,1,2,0,25418.75,7,40,1,0,0,0,5,4357500,0,11,4.3575e-06
4782307,1,3,1,"BOGOTA",27,0,2,6,1,12,1,12,9,1,2,0,13611.111328125,7,48,1,0,0,0,5,2800000,0,11,3e-06
4782308,1,1,1,"BOGOTA",25,1,2,5,1,12,1,24,3,2,2,0,3797.7041015625,6,48,0,1,0,1,2,781242,1,11,7.81242e-07
4782310,1,1,1,"BOGOTA",43,1,2,5,1,12,1,18,4,2,2,0,4200,6,50,0,1,0,0,3,9e+05,1,11,1.05e-06
4782311,1,1,1,"BOGOTA",29,1,2,6,1,12,1,108,8,1,2,0,4715.27783203125,7,80,1,0,0,0,5,1616666.625,0,11,1.61666666666667e-06
4782312,1,1,1,"BOGOTA",32,1,2,6,1,12,1,48,9,1,2,0,13821.7587890625,7,48,1,0,0,0,5,2843333.25,0,11,2.84333333333333e-06
4782314,1,2,1,"BOGOTA",32,0,2,5,1,12,1,12,9,1,2,0,6483.1015625,6,48,1,0,0,0,5,1333666.625,1,11,1.33366666666667e-06
4782316,1,1,1,"BOGOTA",31,1,2,6,1,12,2,132,9,1,2,0,8837.5,7,48,1,0,0,0,5,1818000,0,11,1.818e-06
4782316,1,2,1,"BOGOTA",35,0,2,6,1,12,1,4,2,2,2,0,3266.66674804688,7,50,0,1,0,1,2,7e+05,0,11,8.2e-07
4782317,1,1,1,"BOGOTA",24,1,2,5,1,12,1,36,6,1,2,0,3111.11108398438,6,66,1,0,0,0,4,880000,1,11,8.8e-07
4782317,1,2,1,"BOGOTA",33,0,2,6,1,12,1,3,3,2,2,0,4317.6923828125,7,48,0,1,0,1,2,888211,0,11,1.128211e-06
4782318,1,1,1,"BOGOTA",24,1,2,5,1,12,1,18,5,1,2,0,5022.67236328125,6,60,1,0,0,0,4,1291544.375,1,11,1.29154433333333e-06
4782318,1,2,1,"BOGOTA",23,0,2,5,1,12,1,14,2,1,2,0,5627.66748046875,6,40,1,0,0,1,2,964743,1,11,9.64743e-07
4782319,1,1,1,"BOGOTA",41,1,2,3,1,12,5,4,2,2,2,0,5185.18505859375,4,63,0,1,0,1,2,1400000,0,11,1.4e-06
4782319,1,2,1,"BOGOTA",45,0,2,5,1,12,3,5,1,2,2,0,5016.66650390625,6,40,0,1,0,1,1,860000,1,11,1.1e-06
4782319,1,3,1,"BOGOTA",26,1,2,5,1,12,1,4,9,1,2,0,4917.51513671875,6,46,1,0,0,0,5,969453,1,11,9.69453e-07
4782320,1,1,1,"BOGOTA",33,1,2,6,1,12,4,1,9,1,2,0,6222.22216796875,7,45,1,0,1,0,5,1200000,0,11,1.2e-06
4782321,1,1,1,"BOGOTA",36,1,2,5,1,12,1,6,9,1,2,0,8206.5810546875,6,48,1,0,0,0,5,1688211,1,11,1.688211e-06
4782321,1,2,1,"BOGOTA",38,0,2,6,1,12,1,10,7,1,2,0,6907.8974609375,7,40,1,0,0,0,4,1184211,0,11,1.184211e-06
4782322,1,1,1,"BOGOTA",27,1,2,5,1,12,1,12,4,2,2,0,3170.03369140625,6,66,0,1,0,0,3,896666.6875,1,11,8.96666666666667e-07
4782323,1,1,1,"BOGOTA",28,1,2,4,1,12,4,24,1,1,2,0,3629.62963867188,5,90,1,0,1,1,1,1400000,0,11,1.4e-06
4782323,1,2,1,"BOGOTA",31,0,2,5,1,12,4,12,1,2,2,0,2625,6,40,0,1,1,1,1,450000,1,11,4.5e-07
4782324,1,1,1,"BOGOTA",49,1,2,3,1,12,4,120,6,2,2,0,3111.11108398438,4,60,0,1,1,0,4,8e+05,0,11,8e-07
4782325,1,2,1,"BOGOTA",37,1,2,5,1,12,1,108,9,1,2,0,4693.17431640625,6,48,1,0,0,0,5,965453,1,11,1.265453e-06
4782327,1,2,1,"BOGOTA",26,1,2,6,1,12,1,10,8,1,2,0,7414.18017578125,7,45,1,0,0,0,5,1429877.625,0,11,1.42987766666667e-06
4782330,1,1,1,"BOGOTA",34,1,2,5,1,12,1,36,9,1,2,0,5507.638671875,6,48,1,0,0,0,5,1133000,1,11,1.133e-06
4782330,1,2,1,"BOGOTA",34,0,2,5,1,12,4,24,1,2,2,0,7000,6,10,0,1,1,1,1,3e+05,1,11,3e-07
4782332,1,1,1,"BOGOTA",31,1,2,3,1,12,1,48,5,1,2,0,5287.755859375,4,44,1,0,0,0,4,997119.6875,0,11,1.12211966666667e-06
4782332,1,2,1,"BOGOTA",33,0,2,3,1,12,1,36,5,1,2,0,5096.8466796875,4,44,1,0,0,0,4,961119.6875,0,11,1.00278633333333e-06
4782334,1,1,1,"BOGOTA",50,0,2,5,1,12,1,24,3,2,2,0,5152.18310546875,6,48,0,1,0,1,2,1059877.625,1,11,1.05987766666667e-06
4782334,1,2,1,"BOGOTA",53,1,2,3,1,12,1,24,3,2,2,0,4951.2177734375,4,45,0,1,0,1,2,954877.6875,0,11,9.54877666666667e-07
4782334,1,3,1,"BOGOTA",22,0,2,6,1,12,1,12,3,2,2,0,4570.83642578125,7,48,0,1,0,1,2,940286.3125,0,11,9.40286333333333e-07
4782335,1,1,1,"BOGOTA",48,1,3,5,1,12,2,288,9,1,2,0,6397.22265625,6,100,1,0,0,0,5,2741666.75,1,11,2.74166666666667e-06
4782337,1,1,1,"BOGOTA",31,1,2,5,1,12,1,72,9,1,2,0,5090.4765625,6,66,1,0,0,0,5,1439877.625,1,11,1.43987766666667e-06
4782337,1,2,1,"BOGOTA",25,0,2,5,1,12,3,8,1,2,2,0,3333.33325195312,6,35,0,1,0,1,1,5e+05,1,11,6e-07
4782341,1,1,1,"BOGOTA",35,1,4,6,1,12,4,72,1,1,1,6e+06,18560.60546875,7,88,1,0,1,1,1,7e+06,0,11,1.3e-05
4782343,1,1,1,"BOGOTA",54,1,4,6,1,12,1,4,9,1,2,0,77777.78125,7,45,1,0,0,0,5,1.5e+07,0,11,1.5008333e-05
4782344,1,2,1,"BOGOTA",37,1,2,4,1,12,1,24,9,1,2,0,4688.81640625,5,48,1,0,0,0,5,964556.5,0,11,9.645565e-07
4782344,1,4,1,"BOGOTA",30,1,2,6,1,12,1,6,9,1,2,0,5662.599609375,7,48,1,0,0,0,5,1164877.625,0,11,1.16487766666667e-06
4782344,1,5,1,"BOGOTA",30,0,2,5,1,12,1,3,9,1,2,0,5237.25244140625,6,48,1,0,0,0,5,1077377.625,1,11,1.07737766666667e-06
4782345,1,1,1,"BOGOTA",50,0,4,6,1,12,1,324,9,1,2,0,25277.77734375,7,50,1,0,0,0,5,5416666.5,0,11,5.69666666666667e-06
4782347,1,1,1,"BOGOTA",45,1,4,6,1,12,1,60,9,1,2,0,51082.17578125,7,48,1,0,0,0,5,10508333,0,11,1.20083333333333e-05
4782347,1,2,1,"BOGOTA",46,0,4,6,1,12,1,240,9,1,2,0,33055.5546875,7,48,1,0,0,0,5,6800000,0,11,6.8e-06
4782348,1,1,1,"BOGOTA",47,1,4,6,1,12,5,240,4,1,2,0,70000,7,40,1,0,0,0,3,1.2e+07,0,11,1.2e-05
4782349,1,3,1,"BOGOTA",26,0,2,6,1,12,1,10,9,1,2,0,5144.0810546875,7,48,1,0,0,0,5,1058211,0,11,1.058211e-06
4782350,1,1,1,"BOGOTA",29,1,4,5,1,12,1,24,6,1,2,0,6041.11181640625,6,48,1,0,0,0,4,1242743,1,11,1.242743e-06
4782351,1,3,1,"BOGOTA",34,1,2,5,1,12,1,24,9,1,2,0,4317.6923828125,6,48,1,0,0,0,5,888211,1,11,8.88211e-07
4782351,1,4,1,"BOGOTA",25,1,2,5,1,12,1,3,6,1,2,0,4226.5078125,6,48,1,0,0,0,4,869453,1,11,8.69453e-07
4782352,1,2,1,"BOGOTA",46,1,2,4,1,12,1,3,4,2,2,0,2268.5185546875,5,72,0,1,0,0,3,7e+05,0,11,7e-07
4782352,1,4,1,"BOGOTA",36,0,2,4,1,12,1,4,6,2,2,0,972.222229003906,5,72,0,1,0,0,4,3e+05,0,11,3e-07
4782352,1,7,1,"BOGOTA",21,1,2,4,1,12,1,12,3,1,2,0,4429.05419921875,5,48,1,0,0,1,2,911119.6875,0,11,9.11119666666667e-07
4782353,1,2,1,"BOGOTA",42,0,4,6,1,12,1,10,9,1,2,0,24675,7,50,1,0,0,0,5,5287500,0,11,5.2875e-06
4782357,1,2,1,"BOGOTA",55,0,4,6,1,12,1,96,2,1,2,0,7234.35888671875,7,48,1,0,0,1,2,1488211,0,11,1.488211e-06
4782360,1,1,1,"BOGOTA",72,1,2,4,1,12,1,48,3,2,2,0,3111.11108398438,5,30,0,1,0,1,2,4e+05,0,11,5.2e-07
4782361,1,1,1,"BOGOTA",56,0,4,6,1,12,1,12,3,2,1,250000,4074.07397460938,7,63,0,1,0,1,2,1100000,0,11,2.4e-06
4782363,1,1,1,"BOGOTA",44,0,3,6,1,12,4,5,1,2,2,0,833.333312988281,7,84,0,1,1,1,1,3e+05,0,11,3e-07
4782364,1,3,1,"BOGOTA",36,1,3,6,1,12,1,1,9,1,1,0,5078.31787109375,7,50,1,0,0,0,5,1088211,0,11,3.188211e-06
4782366,1,1,1,"BOGOTA",41,1,3,6,1,12,1,144,9,1,2,0,19282.408203125,7,48,1,0,0,0,5,3966666.75,0,11,4.26666666666667e-06
4782366,1,2,1,"BOGOTA",36,0,3,6,1,12,1,24,9,1,2,0,5889.45166015625,7,48,1,0,0,0,5,1211544.375,0,11,1.21154433333333e-06
4782367,1,3,1,"BOGOTA",32,0,2,5,1,12,1,22,9,1,2,0,4844.3720703125,6,48,1,0,0,0,5,996556.5,1,11,9.965565e-07
4782367,1,4,1,"BOGOTA",28,1,2,6,1,12,1,72,9,1,2,0,6748.248046875,7,48,1,0,0,0,5,1388211,0,11,1.828211e-06
4782368,1,3,1,"BOGOTA",24,0,2,6,1,12,1,4,6,2,2,0,3797.7041015625,7,48,0,1,0,0,4,781242,0,11,7.81242e-07
4782369,1,1,1,"BOGOTA",23,0,2,4,1,12,1,6,3,2,1,80000,3456.7900390625,5,54,0,1,0,1,2,8e+05,0,11,8e-07
4782370,1,1,1,"BOGOTA",46,1,3,6,1,12,1,24,4,1,2,0,5450.97607421875,7,40,1,0,0,0,3,934453,0,11,9.34453e-07
4782370,1,2,1,"BOGOTA",41,0,3,6,1,12,1,24,4,1,2,0,5450.97607421875,7,40,1,0,0,0,3,934453,0,11,9.34453e-07
4782370,1,3,1,"BOGOTA",21,0,3,6,1,12,1,8,9,1,2,0,10025.3291015625,7,23,1,0,0,0,5,988211,0,11,9.88211e-07
4782370,1,7,1,"BOGOTA",70,0,3,4,1,12,4,144,1,2,2,0,1111.11108398438,5,42,0,1,1,1,1,2e+05,0,11,2e-07
4782371,1,1,1,"BOGOTA",41,1,3,5,1,12,1,156,2,1,2,0,5878.60693359375,6,67,1,0,0,1,2,1688000,1,11,2.088e-06
4782372,1,1,1,"BOGOTA",24,1,3,6,1,12,1,12,9,1,1,4e+05,6661.5224609375,7,54,1,0,0,0,5,1541666.625,0,11,1.54166666666667e-06
4782374,1,2,1,"BOGOTA",48,0,3,4,1,12,5,60,3,2,2,0,6666.66650390625,5,70,0,1,0,1,2,2e+06,0,11,2e-06
4782376,1,1,1,"BOGOTA",50,1,2,5,1,12,2,226,9,1,2,0,11541.5087890625,6,40,1,0,0,0,5,1978544.375,1,11,2.19854433333333e-06
4782377,1,1,1,"BOGOTA",62,1,3,5,1,12,4,240,1,2,2,0,17283.951171875,6,54,0,1,1,1,1,4e+06,1,11,4e-06
4782378,1,1,1,"BOGOTA",68,0,3,4,1,12,1,120,3,1,2,0,5991.57080078125,5,48,1,0,0,1,2,1232551.75,0,11,1.23255175e-06
4782380,1,1,1,"BOGOTA",27,1,2,5,1,12,1,72,9,1,2,0,4542.98291015625,6,48,1,0,0,0,5,934556.5,1,11,9.345565e-07
4782380,1,2,1,"BOGOTA",39,0,2,5,1,12,4,12,1,2,2,0,3500,6,32,0,1,1,1,1,480000,1,11,4.8e-07
4782381,1,1,1,"BOGOTA",35,1,2,6,1,12,1,30,9,1,1,1e+05,4347.6875,7,57,1,0,0,0,5,1062078,0,11,1.412078e-06
4782382,1,1,1,"BOGOTA",19,1,3,6,1,12,1,48,3,2,2,0,5000,7,42,0,1,0,1,2,9e+05,0,11,1.29e-06
4782382,1,2,1,"BOGOTA",20,0,3,5,1,12,1,12,3,2,2,0,3888.88891601562,6,45,0,1,0,1,2,750000,1,11,1.14e-06
4782384,1,2,1,"BOGOTA",28,0,2,5,1,12,1,1,4,2,2,0,3920,6,50,0,1,0,0,3,840000,1,11,1.08e-06
4782386,1,1,1,"BOGOTA",37,0,3,5,1,12,1,36,2,2,2,0,3018.5185546875,6,63,0,1,0,1,2,815000,1,11,1.415e-06
4782387,1,1,1,"BOGOTA",30,0,3,6,1,12,1,36,9,1,2,0,17175.927734375,7,60,1,0,0,0,5,4416667,0,11,4.41666666666667e-06
4782388,1,1,1,"BOGOTA",65,1,3,6,1,12,4,240,1,2,2,0,15555.5556640625,7,30,0,1,1,1,1,2e+06,0,11,2e-06
4782388,1,3,1,"BOGOTA",39,0,3,5,1,12,4,60,1,1,2,0,3333.33325195312,6,28,1,0,1,1,1,4e+05,1,11,4e-07
4782389,1,1,1,"BOGOTA",27,0,2,5,1,12,1,7,5,1,2,0,3872.72094726562,6,56,1,0,0,0,4,929453,1,11,9.29453e-07
4782391,1,1,1,"BOGOTA",32,0,3,6,1,12,4,96,1,2,2,0,15555.5556640625,7,45,0,1,1,1,1,3e+06,0,11,3e-06
4782391,1,2,1,"BOGOTA",34,1,3,6,1,12,4,60,1,1,2,0,12962.962890625,7,54,1,0,1,1,1,3e+06,0,11,3e-06
4782392,1,1,1,"BOGOTA",48,0,3,4,1,12,4,240,2,2,2,0,4423.611328125,5,48,0,1,1,1,2,910000,0,11,9.1e-07
4782392,1,2,1,"BOGOTA",23,0,3,5,1,12,1,1,2,2,1,21662.5546533417,1750,6,80,0,1,0,1,2,6e+05,1,11,6e-07
4782392,1,3,1,"BOGOTA",33,1,3,6,1,12,4,2,1,2,2,0,3888.88891601562,7,48,0,1,1,1,1,8e+05,0,11,8e-07
4782393,1,2,1,"BOGOTA",31,1,3,6,1,12,1,6,9,1,2,0,12250,7,40,1,0,0,0,5,2100000,0,11,2.1e-06
4782393,1,3,1,"BOGOTA",30,0,3,6,1,12,4,3,5,1,2,0,15037.037109375,7,45,1,0,1,0,4,2900000,0,11,2.9e-06
4782394,1,1,1,"BOGOTA",27,1,3,6,1,12,4,6,1,2,2,0,2916.66674804688,7,48,0,1,1,1,1,6e+05,0,11,6e-07
4782396,1,2,1,"BOGOTA",39,0,3,6,1,12,2,11,9,1,2,0,17500,7,40,1,0,0,0,5,3e+06,0,11,3e-06
4782400,1,3,1,"BOGOTA",36,0,3,5,1,12,1,60,9,1,2,0,4294.68603515625,6,69,1,0,0,0,5,1270000,1,11,1.33666666666667e-06
4782401,1,1,1,"BOGOTA",40,1,3,6,1,12,5,72,6,1,2,0,11111.111328125,7,84,1,0,0,0,4,4e+06,0,11,4.65e-06
4782405,1,1,1,"BOGOTA",64,1,3,4,1,12,4,576,1,2,1,240000,11395.3486328125,5,43,0,1,1,1,1,2100000,0,11,2.34e-06
4782405,1,3,1,"BOGOTA",33,0,3,6,1,12,4,48,9,1,2,0,10733.3330078125,7,50,1,0,1,0,5,2300000,0,11,2.3e-06
4782406,1,3,1,"BOGOTA",39,1,3,6,1,12,1,18,9,2,2,0,2268.5185546875,7,72,0,1,0,0,5,7e+05,0,11,8.5e-07
4782407,1,1,1,"BOGOTA",30,1,2,6,1,12,1,24,3,1,2,0,5156.23388671875,7,48,1,0,0,1,2,1060711,0,11,1.060711e-06
4782408,1,1,1,"BOGOTA",55,1,3,3,1,12,4,360,1,2,2,0,1666.66662597656,4,42,0,1,1,1,1,3e+05,0,11,3e-07
4782411,1,1,1,"BOGOTA",41,0,3,6,1,12,1,84,3,1,2,0,3381.2060546875,7,60,1,0,0,1,2,869453,0,11,8.69453e-07
4782412,1,1,1,"BOGOTA",40,0,2,5,1,12,1,120,6,1,2,0,6419.9072265625,6,48,1,0,0,0,4,1320666.625,1,11,1.47066666666667e-06
4782414,1,1,1,"BOGOTA",67,1,2,4,1,12,4,60,1,3,2,0,1944.44445800781,5,48,1,0,1,1,1,4e+05,0,11,1.087492e-06
4782416,1,1,1,"BOGOTA",39,1,2,4,1,12,1,10,9,1,2,0,4283.220703125,5,48,1,0,0,0,5,881119.6875,0,11,1.08111966666667e-06
4782416,1,2,1,"BOGOTA",20,1,2,5,1,12,1,2,3,2,2,0,3797.7041015625,6,48,0,1,0,1,2,781242,1,11,7.81242e-07
4782417,1,1,1,"BOGOTA",22,1,3,3,1,12,1,28,9,1,2,0,4793.43310546875,4,48,1,0,0,0,5,986077.6875,0,11,9.86077666666667e-07
4782417,1,2,1,"BOGOTA",22,0,3,4,1,12,1,4,3,2,2,0,3333.33325195312,5,56,0,1,0,1,2,8e+05,0,11,9.8e-07
4782419,1,1,1,"BOGOTA",55,1,4,6,1,12,2,300,9,1,2,0,21907.408203125,7,45,1,0,0,0,5,4225000,0,11,6.225e-06
4782419,1,2,1,"BOGOTA",49,0,4,6,1,12,1,324,9,1,2,0,13354.296875,7,53,1,0,0,0,5,3033333.25,0,11,3.03333333333333e-06
4782420,1,1,1,"BOGOTA",52,0,3,6,1,12,2,360,9,1,2,0,7213.888671875,7,40,1,0,0,0,5,1236666.625,0,11,1.23666666666667e-06
4782421,1,1,1,"BOGOTA",39,1,2,3,1,12,1,24,2,2,2,0,3111.11108398438,4,72,0,1,0,1,2,960000,0,11,9.6e-07
4782421,1,2,1,"BOGOTA",27,0,2,5,1,12,1,7,6,1,2,0,4789.18115234375,6,48,1,0,0,0,4,985203,1,11,9.85203e-07
4782422,1,1,1,"BOGOTA",44,0,3,5,1,12,1,1,2,2,2,0,3888.88891601562,6,48,0,1,0,1,2,8e+05,1,11,8e-07
4782423,1,1,1,"BOGOTA",57,1,2,5,1,12,1,17,4,1,2,0,5135.9794921875,6,48,1,0,0,0,3,1056544.375,1,11,1.05654433333333e-06
4782424,1,1,1,"BOGOTA",28,1,2,5,1,12,1,10,8,1,2,0,4666.66650390625,6,60,1,0,0,0,5,1200000,1,11,1.2e-06
4782424,1,2,1,"BOGOTA",29,0,2,5,1,12,1,24,9,1,2,0,5638.61181640625,6,48,1,0,0,0,5,1159943,1,11,1.159943e-06
4782425,1,1,1,"BOGOTA",45,1,2,5,1,12,1,300,3,1,1,2e+05,5987.8369140625,6,57,1,0,0,1,2,1462743,1,11,2.712743e-06
4782425,1,2,1,"BOGOTA",40,0,2,5,1,12,4,60,2,2,2,0,1944.44445800781,6,60,0,1,1,1,2,5e+05,1,11,1.3e-06
